image_path,category,scanner_model,file_name,width,height,channels_or_mode,format,dpi,file_size_bytes,md5
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_84_a1.png,tampered,Tampered images,img_s1_84_a1.png,820.0,454.0,RGBA,PNG,96.012,78035,aa2673991e4b974b1725d4977fbff41a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s1_96_a1.png,tampered,Tampered images,img_s1_96_a1.png,860.0,624.0,RGBA,PNG,72.009,60575,3614d00b1fa02cc3ded7fccde2f961e0
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s9_51_a1.png,tampered,Tampered images,img_s9_51_a1.png,512.0,512.0,P,PNG,141.1478,17020,6e2a25fa6c5774c927f0fb67d184378a
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s9_52_a1.png,tampered,Tampered images,img_s9_52_a1.png,1125.0,586.0,RGBA,PNG,,40831,d92db006eaaa6072525a299913d19e95
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s9_56_a1.png,tampered,Tampered images,img_s9_56_a1.png,512.0,512.0,RGBA,PNG,97.63759999999999,18563,dccae0ae326b5dba3b6c94893afbd015
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s9_59_a1.png,tampered,Tampered images,img_s9_59_a1.png,512.0,512.0,RGBA,PNG,89.9922,6329,ffe34b7b777e147af2890b7b6ae8637b
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s9_62_a1.png,tampered,Tampered images,img_s9_62_a1.png,512.0,512.0,RGBA,PNG,93.90379999999999,5726,168551160dff2d39675a3c520ad3ee40
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s9_63_a1.png,tampered,Tampered images,img_s9_63_a1.png,506.0,257.0,RGBA,PNG,,150835,ab4099bb5dabc45eb7fffae134789663
C:\Users\Admin\AI_TraceFinder\data\tampered\Tampered images\Tampered\Splicing\external files\img_s9_67_a1.png,tampered,Tampered images,img_s9_67_a1.png,512.0,512.0,P,PNG,231.92739999999998,5260,72e0605c880fa039abf4f29f3478ffde
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_100.tif,wiki_scans,Wikipedia,s3_100.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,60202140ac6cdc5206e72da1f7cbe44d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_101.tif,wiki_scans,Wikipedia,s3_101.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,92ab6f9770a1ae47bf70b831d45d97af
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_102.tif,wiki_scans,Wikipedia,s3_102.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,bb04c4e8923a7c9102a67d837634182b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_103.tif,wiki_scans,Wikipedia,s3_103.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,e2f7ae75003a562735d0b9eaa3fee7b5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_104.tif,wiki_scans,Wikipedia,s3_104.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,d6a91707ee495d6e4579a25e18764534
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_105.tif,wiki_scans,Wikipedia,s3_105.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,47b045c1d5c7cba4237c302f35a3e708
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_106.tif,wiki_scans,Wikipedia,s3_106.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,4440bd393fd969820121ddd447fcaf13
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_107.tif,wiki_scans,Wikipedia,s3_107.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,c4c62fb20f9fabee6e5d2cbec8158a99
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_108.tif,wiki_scans,Wikipedia,s3_108.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,7d169a885dd4aa9e32634961d148bd8f
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_21.tif,wiki_scans,Wikipedia,s3_21.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,8c9a7a2513c426bf1d614c2575e02227
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_28.tif,wiki_scans,Wikipedia,s3_28.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,978e34919045f020fe9ecfd1728f3a1b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_34.tif,wiki_scans,Wikipedia,s3_34.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,7329d626e65379ef492e9fbedb08b67b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_39.tif,wiki_scans,Wikipedia,s3_39.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,c515487ed1b09146d8074db644f3d937
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_41.tif,wiki_scans,Wikipedia,s3_41.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,5697302ecd173a5b244a28b5acdc2fac
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_43.tif,wiki_scans,Wikipedia,s3_43.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,1c5c4ab06b4a3c96d91fbfadb0e3ce97
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_45.tif,wiki_scans,Wikipedia,s3_45.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,01be7ac8a41011fc568e423693b132b6
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_47.tif,wiki_scans,Wikipedia,s3_47.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,f4481a64ab793f93ceab0d178f5f350e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_55.tif,wiki_scans,Wikipedia,s3_55.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,85935cc49d0c6ad87e129f73f27d0a79
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_78.tif,wiki_scans,Wikipedia,s3_78.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,fc7e5b29d0d035c3531c3c45f5bb59ce
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_81.tif,wiki_scans,Wikipedia,s3_81.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,93f76c2bdd054054fb66db25a27c035d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_85.tif,wiki_scans,Wikipedia,s3_85.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,b308337dfe7d985d53e67b8abac38298
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_90.tif,wiki_scans,Wikipedia,s3_90.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,095c9f5ccfb47187c0492df7edf43625
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_93.tif,wiki_scans,Wikipedia,s3_93.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,6b16c45f3a4ce195adebafa00f088439
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_94.tif,wiki_scans,Wikipedia,s3_94.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,2c7c132b89662d029453f33433e5ff66
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_95.tif,wiki_scans,Wikipedia,s3_95.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,fc0986f2409ca264d8875828334401df
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_96.tif,wiki_scans,Wikipedia,s3_96.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,3d2fef3ea14612c0b78baa97b00afbcf
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_97.tif,wiki_scans,Wikipedia,s3_97.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,ccfe77baa6e027c48d72f1b41d95cf86
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_98.tif,wiki_scans,Wikipedia,s3_98.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,cb85ccd4f4dad9620294384b600be0ea
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\150\s3_99.tif,wiki_scans,Wikipedia,s3_99.tif,1240.0,1752.0,RGB,TIFF,150.0,6519605,e883ab468e99f1b999d563ef335519f0
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_100.tif,wiki_scans,Wikipedia,s3_100.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,1f7142696c9443715642dc6976d7e47a
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_101.tif,wiki_scans,Wikipedia,s3_101.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,699b15b57917ec9424e9ea869ae99f2c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_102.tif,wiki_scans,Wikipedia,s3_102.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,5a29928be8e72b1e368b0738aba9d29a
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_103.tif,wiki_scans,Wikipedia,s3_103.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,e71e05365b2f3b14868da39c7e8d642d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_104.tif,wiki_scans,Wikipedia,s3_104.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,99e4968d60d50970a10c58108eafea21
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_105.tif,wiki_scans,Wikipedia,s3_105.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,091015d2e864747dd1d74bcda22a44ce
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_106.tif,wiki_scans,Wikipedia,s3_106.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,80b67c12779a6c269f1ef8d54de51dee
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_107.tif,wiki_scans,Wikipedia,s3_107.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,774b23c90e4df2b5170d92b60481f3f2
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_108.tif,wiki_scans,Wikipedia,s3_108.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,ba646dc9cc3b473714d9ef44d45826b8
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_21.tif,wiki_scans,Wikipedia,s3_21.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,f1e6b7c1f9d8d217aec9d10a2994ac5e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_71.tif,wiki_scans,Wikipedia,s3_71.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,fbc1ee281b42c6c212df74f3131a4329
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_72.tif,wiki_scans,Wikipedia,s3_72.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,3a5716a95b6cd22ca96098e0cbd57186
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_74.tif,wiki_scans,Wikipedia,s3_74.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,a0b8de887dab9d5f998292ce7dc7ba7e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_75.tif,wiki_scans,Wikipedia,s3_75.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,17b4cf68d75f7ea8cec9d8edeed8907e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_76.tif,wiki_scans,Wikipedia,s3_76.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,fbb0647860fe4d9ad2f967ffce26db5b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_77.tif,wiki_scans,Wikipedia,s3_77.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,abbbec8db1c545a49f5cd5e8adb0af81
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_78.tif,wiki_scans,Wikipedia,s3_78.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,3e0cc8aae4c0aad5cab8fdc9f41f5591
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_79.tif,wiki_scans,Wikipedia,s3_79.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,9c4f5cb94d6f1bb225238b6f8ed12075
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_80.tif,wiki_scans,Wikipedia,s3_80.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,b7ed002fad3116f906927b3dacb8aa9a
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_81.tif,wiki_scans,Wikipedia,s3_81.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,2024b44a2c7ab88b676cd56c7095983f
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_82.tif,wiki_scans,Wikipedia,s3_82.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,47ee57af5620cabffe64cf0b7c165bf9
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_83.tif,wiki_scans,Wikipedia,s3_83.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,d070c443e6f6d84da1d7cb4d817a54a5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_84.tif,wiki_scans,Wikipedia,s3_84.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,57ceb329cac0c9e2e40f69867f59eb9b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_85.tif,wiki_scans,Wikipedia,s3_85.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,33c7357372578a93c4ee2ca9eb1c183c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_86.tif,wiki_scans,Wikipedia,s3_86.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,b9f93e620f12f4aed675e8fa302cb028
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_87.tif,wiki_scans,Wikipedia,s3_87.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,86272dced5cb331cce4512cfbdb70517
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_88.tif,wiki_scans,Wikipedia,s3_88.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,d59030b5480925746071866b80cdca53
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_89.tif,wiki_scans,Wikipedia,s3_89.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,0763eb5286b70e781d61aa05c41eeb5d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_90.tif,wiki_scans,Wikipedia,s3_90.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,cd6865de437ed05af7122258e434b944
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_91.tif,wiki_scans,Wikipedia,s3_91.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,5fad463cc6fdbd6a4f21abe7cf116a61
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_92.tif,wiki_scans,Wikipedia,s3_92.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,274058e7eaf53c0a60cb73434742ded0
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_93.tif,wiki_scans,Wikipedia,s3_93.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,c66296a8ef2b430fa9886ac2d860b2a5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_94.tif,wiki_scans,Wikipedia,s3_94.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,3e3af5bdad7ea85f4bb77310406e12da
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_95.tif,wiki_scans,Wikipedia,s3_95.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,8cc9c97cb8a5e94b2cdfb5b21e009376
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_96.tif,wiki_scans,Wikipedia,s3_96.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,bb2132d4cbe91ee4b32700cf13a0de34
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_97.tif,wiki_scans,Wikipedia,s3_97.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,d09c88f388fa55b57ed842fe0ff5c709
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_98.tif,wiki_scans,Wikipedia,s3_98.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,6901051d39e903ad096056401ae43d94
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon220\300\s3_99.tif,wiki_scans,Wikipedia,s3_99.tif,2480.0,3508.0,RGB,TIFF,301.0,26106949,173013ee1e5935c67cf7a2cae86b29bb
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_100.tif,wiki_scans,Wikipedia,s4_100.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,5a8b088426770a3ababf3bbb5c859086
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_101.tif,wiki_scans,Wikipedia,s4_101.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,2e4b296f315eba56dd291f0c866a63a5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_102.tif,wiki_scans,Wikipedia,s4_102.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,6ae814d8a91009fbd8c78576d07c4cd7
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_103.tif,wiki_scans,Wikipedia,s4_103.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,506071642c270b01635a13904ee9e25b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_104.tif,wiki_scans,Wikipedia,s4_104.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,68c455f0121dde6eebad318482300da4
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_105.tif,wiki_scans,Wikipedia,s4_105.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,feb7c7613fa252423ecbe412f955dc3c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_106.tif,wiki_scans,Wikipedia,s4_106.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,affdc66495a7e4426ab5727500422805
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_107.tif,wiki_scans,Wikipedia,s4_107.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,f6eb70389d1c25adb748e5e0ac239d12
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_108.tif,wiki_scans,Wikipedia,s4_108.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,892f6bc37c3163ea91479ff20c82bb3e
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_17.tif,wiki_scans,Wikipedia,s4_17.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,f17184f286e5e45c64fa8aff28a9ce0c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_20.tif,wiki_scans,Wikipedia,s4_20.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,d86bd62363f1d9d2ab96ca425f91a612
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_27.tif,wiki_scans,Wikipedia,s4_27.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,25dbe929ba600a153dbc781e9d2247bd
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_32.tif,wiki_scans,Wikipedia,s4_32.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,861de8329a4494db4625e7a8742833a5
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_39.tif,wiki_scans,Wikipedia,s4_39.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,cfc71249489a74885c9011e83c4e1cde
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_40.tif,wiki_scans,Wikipedia,s4_40.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,250fd306a0152cc58ffc8aec27fa7ba2
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_41.tif,wiki_scans,Wikipedia,s4_41.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,491cf27742b87b0bf8f86d2d5a6dccf7
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_49.tif,wiki_scans,Wikipedia,s4_49.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,dcdcce167af20007ccb0f7bd5f8cece1
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_55.tif,wiki_scans,Wikipedia,s4_55.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,609e73046d4252cc5b3607945787cbaa
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_59.tif,wiki_scans,Wikipedia,s4_59.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,a26fe7f1d28f63b729fe69bfb33e8da9
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_62.tif,wiki_scans,Wikipedia,s4_62.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,24bf68054bbd82592192f3be56d19394
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_65.tif,wiki_scans,Wikipedia,s4_65.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,724bda6f7914da9721f795ad49cb8bb7
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_69.tif,wiki_scans,Wikipedia,s4_69.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,8f3dc820cc62656c039f87572655fda4
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_70.tif,wiki_scans,Wikipedia,s4_70.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,1baed406f00f475b9258fa0b363f2704
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_80.tif,wiki_scans,Wikipedia,s4_80.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,ddaf7428bd09ee5142834e1ab06e98fa
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_81.tif,wiki_scans,Wikipedia,s4_81.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,ffc0ec1e21edfa1ec6c8ea2e22500903
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_82.tif,wiki_scans,Wikipedia,s4_82.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,7e66c6d46819764b85ffbd16215f6c65
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_83.tif,wiki_scans,Wikipedia,s4_83.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,17c573eb424ef0caf52275ae393b7013
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_84.tif,wiki_scans,Wikipedia,s4_84.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,769596b3df47baac5a1936b3844ccd19
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_85.tif,wiki_scans,Wikipedia,s4_85.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,5da744ed1c6fe2afe0983e38c3fd854c
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_86.tif,wiki_scans,Wikipedia,s4_86.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,334d1c528927573013c36e8aecce9b02
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_87.tif,wiki_scans,Wikipedia,s4_87.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,84af6ca295cc45173aeb3c47a1dc2be1
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_88.tif,wiki_scans,Wikipedia,s4_88.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,68173a6273c217e6f0226d7f80e31d29
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_89.tif,wiki_scans,Wikipedia,s4_89.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,9818b404521d2ede7fb0a93f459907aa
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_90.tif,wiki_scans,Wikipedia,s4_90.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,ceb8efa8ba24e03ab35ec749bc48b39b
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_91.tif,wiki_scans,Wikipedia,s4_91.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,5e47e2639134e931a4e78c3ef451559d
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_92.tif,wiki_scans,Wikipedia,s4_92.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,3af0f91ff89abe234804576f7b7b4105
C:\Users\Admin\AI_TraceFinder\data\wiki_scans\Wikipedia\Canon9000-1\150\s4_93.tif,wiki_scans,Wikipedia,s4_93.tif,1240.0,1754.0,RGB,TIFF,151.0,6527057,614b5f2bd9288a8117f8a220e90a342b
