width,height,channels,color_mode,format,dpi_x,dpi_y,file_size_bytes,file_size_mb,aspect_ratio,megapixels,data_type,is_multi_page,is_valid,error,image_path,category,scanner,scanner_model,tamper_type,filename
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-1\s8_84.tif,wikipedia_docs,EpsonV39-1,EpsonV39-1,original,s8_84.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-1\s8_90.tif,wikipedia_docs,EpsonV39-1,EpsonV39-1,original,s8_90.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-1\s8_91.tif,wikipedia_docs,EpsonV39-1,EpsonV39-1,original,s8_91.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_108.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_108.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_48.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_48.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_50.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_50.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_58.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_58.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_75.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_75.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_81.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_81.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_84.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_84.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_86.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_86.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_108.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_108.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_48.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_48.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_50.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_50.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_58.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_58.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_75.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_75.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_81.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_81.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_84.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_84.tif
1240,1754,3,RGB,TIFF,151.0,151.0,6527059,6.225,0.707,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV39-2\s9_86.tif,wikipedia_docs,EpsonV39-2,EpsonV39-2,original,s9_86.tif
2478,3508,3,RGB,TIFF,301.0,301.0,12333832,11.762,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_10.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_10.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_100.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_100.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_101.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_101.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_102.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_102.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_103.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_103.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_104.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_104.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_105.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_105.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_106.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_106.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_107.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_107.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_108.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_108.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_29.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_29.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_83.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_83.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_84.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_84.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_85.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_85.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_86.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_86.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_87.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_87.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_89.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_89.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_90.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_90.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_91.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_91.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_92.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_92.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_93.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_93.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_94.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_94.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_95.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_95.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_96.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_96.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_97.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_97.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_98.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_98.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_99.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_99.tif
2478,3508,3,RGB,TIFF,301.0,301.0,12333832,11.762,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_10.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_10.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_100.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_100.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_101.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_101.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_102.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_102.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_103.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_103.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_104.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_104.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_105.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_105.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_106.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_106.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_107.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_107.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_108.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_108.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_29.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_29.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_83.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_83.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_84.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_84.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_85.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_85.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_86.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_86.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_87.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_87.tif
1239,1754,3,RGB,TIFF,151.0,151.0,6521797,6.22,0.706,2.17,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_89.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_89.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_90.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_90.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_91.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_91.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_92.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_92.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_93.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_93.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_94.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_94.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_95.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_95.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_96.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_96.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_97.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_97.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_98.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_98.tif
2478,3508,3,RGB,TIFF,301.0,301.0,26085907,24.877,0.706,8.69,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\wikipedia_docs\EpsonV550\s10_99.tif,wikipedia_docs,EpsonV550,EpsonV550,original,s10_99.tif
2481,3487,3,RGB,TIFF,300.0,300.0,25972248,24.769,0.711,8.65,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s11_19_c1.tif,tampered,Unknown,Unknown,binary_masks,s11_19_c1.tif
2481,3487,3,RGB,TIFF,300.0,300.0,25972256,24.769,0.711,8.65,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s11_30_c1.tif,tampered,Unknown,Unknown,binary_masks,s11_30_c1.tif
2481,3471,3,RGB,TIFF,300.0,300.0,25853176,24.656,0.715,8.61,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s11_49_c1.tif,tampered,Unknown,Unknown,binary_masks,s11_49_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118776,24.909,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_70_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_70_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,32488668,30.984,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_71_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_71_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,33796732,32.231,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_72_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_72_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,35956524,34.291,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_73_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_73_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,33332264,31.788,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_74_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_74_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,35894212,34.231,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_78_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_78_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118220,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_79_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_79_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118144,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_81_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_81_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118268,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_82_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_82_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118300,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_83_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_83_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118200,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_84_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_84_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118032,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s1_96_c1.tif,tampered,Unknown,Unknown,binary_masks,s1_96_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26117964,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s9_51_c1.tif,tampered,Unknown,Unknown,binary_masks,s9_51_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26119628,24.91,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s9_52_c1.tif,tampered,Unknown,Unknown,binary_masks,s9_52_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26117976,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s9_56_c1.tif,tampered,Unknown,Unknown,binary_masks,s9_56_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118012,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s9_59_c1.tif,tampered,Unknown,Unknown,binary_masks,s9_59_c1.tif
2480,3508,3,RGB,TIFF,301.0,301.0,26118040,24.908,0.707,8.7,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s9_62_c1.tif,tampered,Unknown,Unknown,binary_masks,s9_62_c1.tif
2481,3487,3,RGB,TIFF,300.0,300.0,25972276,24.769,0.711,8.65,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Splicing\s11_38_a1.tif,tampered,Unknown,Unknown,binary_masks,s11_38_a1.tif
2481,3471,3,RGB,TIFF,300.0,300.0,25853224,24.656,0.715,8.61,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Splicing\s11_49_a1.tif,tampered,Unknown,Unknown,binary_masks,s11_49_a1.tif
2481,3487,3,RGB,TIFF,300.0,300.0,25972248,24.769,0.711,8.65,uint8,False,True,,C:\Users\Dell\OneDrive\Desktop\TraceFinder_Project\data\raw\tampered\Binary masks\Retouching\s11_19_c1.tif,tampered,Unknown,Unknown,binary_masks,s11_19_c1.tif
